24-02-2014 17:28:28.448;0;START;Tap next below to start.
24-02-2014 17:28:41.004;0;NO;magbayad
24-02-2014 17:28:41.901;0;NEXT; 
24-02-2014 17:28:43.899;0;NO;buntot
24-02-2014 17:28:44.763;0;NEXT; 
24-02-2014 17:28:46.394;0;YES;alak
24-02-2014 17:28:47.066;0;NEXT; 
24-02-2014 17:28:48.634;0;YES;maupo
24-02-2014 17:28:49.209;0;NEXT; 
24-02-2014 17:28:50.985;0;NO;aso
24-02-2014 17:28:51.689;0;NEXT; 
24-02-2014 17:28:54.752;0;NO;almusal
24-02-2014 17:28:55.264;0;NEXT; 
24-02-2014 17:28:56.591;0;NO;lamat
24-02-2014 17:28:57.056;0;NEXT; 
24-02-2014 17:28:58.526;0;YES;baso
24-02-2014 17:28:58.959;0;NEXT; 
24-02-2014 17:29:03.696;0;YES;batubalani
24-02-2014 17:29:04.176;0;NEXT; 
24-02-2014 17:29:05.407;0;YES;itapon
24-02-2014 17:29:05.920;0;NEXT; 
24-02-2014 17:29:08.290;0;YES;bato
24-02-2014 17:29:08.738;0;NEXT; 
24-02-2014 17:29:13.824;0;NO;babasahin
24-02-2014 17:29:14.368;0;NEXT; 
24-02-2014 17:29:15.455;0;NO;bote
24-02-2014 17:29:15.968;0;NEXT; 
24-02-2014 17:29:18.088;0;NO;lumuhod
24-02-2014 17:29:18.520;0;NEXT; 
24-02-2014 17:29:22.520;0;NO;isaksak
24-02-2014 17:29:23.032;0;NEXT; 
24-02-2014 17:29:27.707;0;YES;initin
24-02-2014 17:29:28.171;0;NEXT; 
24-02-2014 17:29:33.737;0;NO;hugutin
24-02-2014 17:29:34.265;0;NEXT; 
24-02-2014 17:29:36.628;0;YES;inumin
24-02-2014 17:29:37.079;0;NEXT; 
24-02-2014 17:29:39.183;0;NO;ilalim
24-02-2014 17:29:39.647;0;NEXT; 
24-02-2014 17:29:47.599;0;NO;haluin
24-02-2014 17:29:48.078;0;NEXT; 
24-02-2014 17:29:49.791;0;NO;tunawin
24-02-2014 17:29:50.174;0;NEXT; 
24-02-2014 17:29:51.470;0;YES;talaan
24-02-2014 17:29:51.917;0;NEXT; 
24-02-2014 17:29:54.938;0;YES;talaarawan
24-02-2014 17:29:55.338;0;NEXT; 
24-02-2014 17:29:57.081;0;YES;oras
24-02-2014 17:29:57.481;0;NEXT; 
24-02-2014 17:29:59.853;0;NO;talahanayan
24-02-2014 17:30:00.301;0;NEXT; 
24-02-2014 17:30:02.648;0;YES;manuod
24-02-2014 17:30:02.953;0;NEXT; 
24-02-2014 17:30:05.073;0;NO;magsaya
24-02-2014 17:30:05.616;0;NEXT; 
24-02-2014 17:30:07.071;0;YES;tubig
24-02-2014 17:30:07.520;0;NEXT; 
24-02-2014 17:30:08.799;0;NO;mata
24-02-2014 17:30:09.182;0;NEXT; 
24-02-2014 17:30:11.357;0;NO;asinan
24-02-2014 17:30:11.662;0;NEXT; 
24-02-2014 17:30:14.449;0;YES;pindutin
24-02-2014 17:30:14.721;0;NEXT; 
24-02-2014 17:30:16.240;0;YES;tamaan
24-02-2014 17:30:16.481;0;NEXT; 
24-02-2014 17:30:17.856;0;NO;pagkain
24-02-2014 17:30:18.192;0;NEXT; 
24-02-2014 17:30:19.968;0;NO;babaan
24-02-2014 17:30:20.191;0;NEXT; 
24-02-2014 17:30:21.263;0;NO;saging
24-02-2014 17:30:21.519;0;NEXT; 
24-02-2014 17:30:23.977;0;YES;burahin
24-02-2014 17:30:24.216;0;NEXT; 
24-02-2014 17:30:27.431;0;NO;itusok
24-02-2014 17:30:27.751;0;NEXT; 
24-02-2014 17:30:29.766;0;YES;bintana
24-02-2014 17:30:29.991;0;NEXT; 
24-02-2014 17:30:31.254;0;YES;lata
24-02-2014 17:30:31.494;0;NEXT; 
24-02-2014 17:30:33.576;0;NO;prituhin
24-02-2014 17:30:33.960;0;NEXT; 
24-02-2014 17:30:35.862;0;YES;umagos
24-02-2014 17:30:36.198;0;NEXT; 
24-02-2014 17:30:42.174;0;NO;ihain
24-02-2014 17:30:42.559;0;NEXT; 
24-02-2014 17:30:43.933;0;NO;asukal
24-02-2014 17:30:44.205;0;NEXT; 
24-02-2014 17:30:48.612;0;NO;ipatong
24-02-2014 17:30:48.980;0;NEXT; 
24-02-2014 17:30:51.722;0;NO;hampasin
24-02-2014 17:30:51.931;0;NEXT; 
24-02-2014 17:30:56.332;0;NO;itulak
24-02-2014 17:30:56.652;0;NEXT; 
24-02-2014 17:30:59.315;0;NO;panlamig
24-02-2014 17:30:59.635;0;NEXT; 
24-02-2014 17:31:02.793;0;YES;basurahan
24-02-2014 17:31:03.001;0;NEXT; 
24-02-2014 17:31:05.585;0;NO;asikasuhin
24-02-2014 17:31:05.825;0;NEXT; 
24-02-2014 17:31:07.361;0;YES;magbasa
25-02-2014 17:02:36.080;0;START;Tap next below to start.
25-02-2014 17:02:39.316;0;NO;buntot
25-02-2014 17:02:43.481;0;NEXT; 
25-02-2014 17:02:47.056;0;NO;prituhin
25-02-2014 17:02:47.456;0;NEXT; 
25-02-2014 17:02:49.088;0;YES;asinan
25-02-2014 17:02:49.504;0;NEXT; 
25-02-2014 17:02:51.311;0;YES;ihain
25-02-2014 17:02:52.015;0;NEXT; 
25-02-2014 17:02:54.497;0;NO;almusal
25-02-2014 17:02:54.865;0;NEXT; 
25-02-2014 17:02:59.150;0;YES;batubalani
25-02-2014 17:02:59.597;0;NEXT; 
25-02-2014 17:03:01.021;0;NO;mata
25-02-2014 17:03:01.357;0;NEXT; 
25-02-2014 17:03:03.705;0;NO;initin
25-02-2014 17:03:03.977;0;NEXT; 
25-02-2014 17:03:07.270;0;NO;magsaya
25-02-2014 17:03:07.575;0;NEXT; 
25-02-2014 17:03:09.429;0;NO;itusok
25-02-2014 17:03:09.686;0;NEXT; 
25-02-2014 17:03:10.997;0;NO;tunawin
25-02-2014 17:03:11.301;0;NEXT; 
25-02-2014 17:03:12.901;0;NO;lamat
25-02-2014 17:03:13.189;0;NEXT; 
25-02-2014 17:03:15.292;0;YES;babaan
25-02-2014 17:03:15.627;0;NEXT; 
25-02-2014 17:03:16.508;0;YES;talaan
25-02-2014 17:03:16.763;0;NEXT; 
25-02-2014 17:03:17.707;0;NO;aso
25-02-2014 17:03:17.947;0;NEXT; 
25-02-2014 17:03:20.571;0;NO;magbayad
25-02-2014 17:03:20.811;0;NEXT; 
25-02-2014 17:03:21.787;0;YES;itapon
25-02-2014 17:03:22.058;0;NEXT; 
25-02-2014 17:03:22.922;0;YES;alak
25-02-2014 17:03:23.162;0;NEXT; 
25-02-2014 17:03:24.122;0;YES;lata
25-02-2014 17:03:24.394;0;NEXT; 
25-02-2014 17:03:26.297;0;NO;panlamig
25-02-2014 17:03:26.537;0;NEXT; 
25-02-2014 17:03:27.513;0;YES;oras
25-02-2014 17:03:27.785;0;NEXT; 
25-02-2014 17:03:30.684;0;NO;babasahin
25-02-2014 17:03:30.924;0;NEXT; 
25-02-2014 17:03:32.588;0;YES;basurahan
25-02-2014 17:03:32.908;0;NEXT; 
25-02-2014 17:03:33.788;0;YES;umagos
25-02-2014 17:03:34.060;0;NEXT; 
25-02-2014 17:03:36.424;0;NO;hampasin
25-02-2014 17:03:36.664;0;NEXT; 
25-02-2014 17:03:39.295;0;NO;inumin
25-02-2014 17:03:39.535;0;NEXT; 
25-02-2014 17:03:40.510;0;NO;tubig
25-02-2014 17:03:43.039;0;NEXT; 
25-02-2014 17:03:45.087;0;NO;lumuhod
25-02-2014 17:03:45.310;0;NEXT; 
25-02-2014 17:03:47.070;0;NO;haluin
25-02-2014 17:03:47.294;0;NEXT; 
25-02-2014 17:03:49.925;0;NO;saging
25-02-2014 17:03:50.181;0;NEXT; 
25-02-2014 17:03:51.429;0;YES;bote
25-02-2014 17:03:51.668;0;NEXT; 
25-02-2014 17:03:53.252;0;YES;magbasa
25-02-2014 17:03:53.491;0;NEXT; 
25-02-2014 17:03:54.515;0;YES;manuod
25-02-2014 17:03:54.787;0;NEXT; 
25-02-2014 17:03:57.616;0;NO;asikasuhin
25-02-2014 17:03:57.999;0;NEXT; 
25-02-2014 17:04:00.253;0;NO;asukal
25-02-2014 17:04:00.446;0;NEXT; 
25-02-2014 17:04:01.453;0;YES;talaarawan
25-02-2014 17:04:01.740;0;NEXT; 
25-02-2014 17:04:03.532;0;YES;bintana
25-02-2014 17:04:03.756;0;NEXT; 
25-02-2014 17:04:05.324;0;YES;pindutin
25-02-2014 17:04:05.564;0;NEXT; 
25-02-2014 17:04:07.323;0;NO;ilalim
25-02-2014 17:04:07.611;0;NEXT; 
25-02-2014 17:04:09.290;0;NO;pagkain
25-02-2014 17:04:09.595;0;NEXT; 
25-02-2014 17:04:11.323;0;YES;tamaan
25-02-2014 17:04:11.562;0;NEXT; 
25-02-2014 17:04:12.649;0;YES;ipatong
25-02-2014 17:04:12.905;0;NEXT; 
25-02-2014 17:04:14.025;0;YES;itulak
25-02-2014 17:04:14.313;0;NEXT; 
25-02-2014 17:04:16.989;0;NO;talahanayan
25-02-2014 17:04:17.229;0;NEXT; 
25-02-2014 17:04:19.165;0;YES;maupo
25-02-2014 17:04:19.436;0;NEXT; 
25-02-2014 17:04:20.860;0;YES;burahin
25-02-2014 17:04:21.115;0;NEXT; 
25-02-2014 17:04:22.187;0;YES;baso
