24-02-2014 15:36:04.827;0;START;Tap next below to start.
24-02-2014 15:36:10.328;0;NO;ihain
24-02-2014 15:36:14.038;0;NEXT; 
24-02-2014 15:36:16.676;0;NO;panlamig
24-02-2014 15:36:17.571;0;NEXT; 
24-02-2014 15:36:19.555;0;YES;bote
24-02-2014 15:36:20.227;0;NEXT; 
24-02-2014 15:36:21.842;0;YES;alak
24-02-2014 15:36:22.546;0;NEXT; 
24-02-2014 15:36:24.274;0;YES;haluin
24-02-2014 15:36:24.801;0;NEXT; 
24-02-2014 15:36:26.369;0;NO;saging
24-02-2014 15:36:26.833;0;NEXT; 
24-02-2014 15:36:28.848;0;NO;aso
24-02-2014 15:36:29.328;0;NEXT; 
24-02-2014 15:36:32.919;0;NO;asukal
24-02-2014 15:36:33.399;0;NEXT; 
24-02-2014 15:36:35.111;0;YES;basurahan
24-02-2014 15:36:35.606;0;NEXT; 
24-02-2014 15:36:36.821;0;YES;tamaan
24-02-2014 15:36:37.222;0;NEXT; 
24-02-2014 15:36:40.327;0;NO;lata
24-02-2014 15:36:40.775;0;NEXT; 
24-02-2014 15:36:42.871;0;YES;pindutin
24-02-2014 15:36:43.432;0;NEXT; 
24-02-2014 15:36:47.037;0;YES;pagkain
24-02-2014 15:36:47.549;0;NEXT; 
24-02-2014 15:36:49.622;0;YES;burahin
24-02-2014 15:36:50.101;0;NEXT; 
24-02-2014 15:36:53.023;0;NO;lamat
24-02-2014 15:36:53.455;0;NEXT; 
24-02-2014 15:36:55.592;0;YES;asinan
24-02-2014 15:36:56.024;0;NEXT; 
24-02-2014 15:36:58.121;0;YES;babasahin
24-02-2014 15:36:58.649;0;NEXT; 
24-02-2014 15:37:03.890;0;NO;hugutin
24-02-2014 15:37:04.370;0;NEXT; 
24-02-2014 15:37:06.871;0;YES;magsaya
24-02-2014 15:37:07.319;0;NEXT; 
24-02-2014 15:37:09.063;0;YES;baso
24-02-2014 15:37:09.495;0;NEXT; 
24-02-2014 15:37:10.838;0;YES;oras
24-02-2014 15:37:11.285;0;NEXT; 
24-02-2014 15:37:15.094;0;NO;itusok
24-02-2014 15:37:15.526;0;NEXT; 
24-02-2014 15:37:17.971;0;YES;talaarawan
24-02-2014 15:37:18.403;0;NEXT; 
24-02-2014 15:37:21.964;0;YES;magbayad
24-02-2014 15:37:22.348;0;NEXT; 
24-02-2014 15:37:24.347;0;NO;lumuhod
24-02-2014 15:37:24.811;0;NEXT; 
24-02-2014 15:37:28.480;0;NO;ilalim
24-02-2014 15:37:28.880;0;NEXT; 
24-02-2014 15:37:37.227;0;YES;hampasin
24-02-2014 15:37:37.626;0;NEXT; 
